HUD frame time nsec:,16666000

Range Index,Elapsed Time, First Event,Last Event
753,736,29687,29687
754,736,29723,29723
755,704,29759,29759
756,800,29795,29795
757,736,29831,29831
758,736,29867,29867
759,736,29903,29903
760,736,29939,29939
761,736,29975,29975
762,704,30011,30011
763,736,30047,30047
764,704,30083,30083
765,736,30119,30119
766,704,30155,30155
767,736,30191,30191
768,768,30227,30227
769,704,30263,30263
770,736,30299,30299
771,704,30335,30335
772,704,30371,30371
773,736,30407,30407
774,736,30443,30443
775,704,30479,30479
776,736,30515,30515
777,736,30551,30551
778,768,30587,30587
779,704,30623,30623
780,704,30659,30659
781,704,30695,30695
782,736,30731,30731
783,704,30767,30767
784,736,30803,30803
785,704,30839,30839
786,704,30875,30875
787,736,30911,30911
788,704,30947,30947
789,736,30983,30983
790,736,31019,31019
791,704,31055,31055
792,704,31091,31091
793,704,31127,31127
794,768,31163,31163
795,736,31199,31199
796,704,31235,31235
797,736,31271,31271
798,800,31307,31307
799,736,31343,31343
800,704,31379,31379
801,736,31415,31415
802,736,31451,31451
803,736,31487,31487
804,704,31523,31523
805,736,31559,31559
806,736,31595,31595
807,736,31631,31631
808,736,31667,31667
809,928,31703,31703
810,736,31739,31739
811,736,31775,31775
812,704,31811,31811
813,736,31847,31847
814,704,31883,31883
815,736,31919,31919
816,704,31955,31955
817,704,31991,31991
818,736,32027,32027
819,704,32063,32063
820,704,32099,32099
821,736,32135,32135
822,704,32171,32171
823,704,32207,32207
824,704,32243,32243
825,704,32279,32279
826,736,32315,32315
827,736,32351,32351
828,736,32387,32387
829,704,32423,32423
830,704,32459,32459
831,864,32495,32495
832,704,32531,32531
833,704,32567,32567
834,704,32603,32603
835,704,32639,32639
836,736,32675,32675
837,736,32711,32711
838,704,32747,32747
839,736,32783,32783
840,736,32819,32819
841,736,32855,32855
842,704,32891,32891
843,736,32927,32927
844,736,32963,32963
845,704,32999,32999
846,736,33035,33035
847,704,33071,33071
848,736,33107,33107
849,736,33143,33143
850,704,33179,33179
851,736,33215,33215
852,704,33251,33251
853,704,33287,33287
854,736,33323,33323
855,736,33359,33359
856,704,33395,33395
857,704,33431,33431
858,832,33467,33467
859,704,33503,33503
860,736,33539,33539
861,704,33575,33575
862,704,33611,33611
863,704,33647,33647
864,704,33683,33683
865,704,33719,33719
866,704,33755,33755
867,704,33791,33791
868,704,33827,33827
869,768,33863,33863
870,736,33899,33899
871,704,33935,33935
872,736,33971,33971
873,704,34007,34007
874,704,34043,34043
875,736,34079,34079
876,704,34115,34115
877,672,34151,34151
878,672,34187,34187
879,704,34223,34223
880,736,34259,34259
881,736,34295,34295
882,704,34331,34331
883,704,34367,34367
884,704,34403,34403
885,736,34439,34439
886,704,34475,34475
887,704,34511,34511
888,704,34547,34547
889,736,34583,34583
890,736,34619,34619
891,704,34655,34655
892,704,34691,34691
893,704,34727,34727
894,704,34763,34763
895,736,34799,34799
896,736,34835,34835
897,704,34871,34871
898,704,34907,34907
899,736,34943,34943
900,704,34979,34979
901,704,35015,35015
902,704,35051,35051
903,704,35087,35087
904,704,35123,35123
905,704,35159,35159
906,672,35195,35195
907,704,35231,35231
908,704,35267,35267
909,704,35303,35303
910,672,35339,35339
911,704,35375,35375
912,704,35411,35411
913,704,35447,35447
914,704,35483,35483
915,704,35519,35519
916,704,35555,35555
917,704,35591,35591
918,704,35627,35627
919,4253248,35663,35663
920,736,35699,35699
921,800,35735,35735
922,736,35771,35771
923,832,35807,35807
924,832,35843,35843
925,736,35879,35879
926,704,35915,35915
927,704,35951,35951
928,768,35987,35987
929,736,36023,36023
930,704,36059,36059
931,768,36095,36095
932,768,36131,36131
933,736,36167,36167
934,768,36203,36203
935,768,36239,36239
936,704,36275,36275
937,736,36311,36311
938,768,36347,36347
939,704,36383,36383
940,704,36419,36419
941,800,36455,36455
942,736,36491,36491
943,736,36527,36527
944,736,36563,36563
945,736,36599,36599
946,704,36635,36635
947,800,36671,36671
948,736,36707,36707
949,736,36743,36743
950,736,36779,36779
951,704,36815,36815
952,960,36851,36851
953,736,36887,36887
954,736,36923,36923
955,736,36959,36959
956,704,36995,36995
957,736,37031,37031
958,736,37067,37067
959,736,37103,37103
960,736,37139,37139
961,736,37175,37175
962,704,37211,37211
963,864,37247,37247
964,736,37283,37283
965,704,37319,37319
966,704,37355,37355
967,736,37391,37391
968,736,37427,37427
969,800,37463,37463
970,736,37499,37499
971,736,37535,37535
972,704,37571,37571
973,736,37607,37607
974,736,37643,37643
975,736,37679,37679
976,704,37715,37715
977,736,37751,37751
978,704,37787,37787
979,832,37823,37823
980,736,37859,37859
981,736,37895,37895
982,736,37931,37931
983,736,37967,37967
984,704,38003,38003
985,736,38039,38039
986,768,38075,38075
987,736,38111,38111
988,736,38147,38147
989,736,38183,38183
990,736,38219,38219
991,736,38255,38255
992,736,38291,38291
993,736,38327,38327
994,736,38363,38363
995,736,38399,38399
996,928,38435,38435
997,704,38471,38471
998,736,38507,38507
999,736,38543,38543
1000,736,38579,38579
1001,736,38615,38615
1002,736,38651,38651
1003,704,38687,38687
1004,704,38723,38723
1005,736,38759,38759
1006,864,38795,38795
1007,736,38831,38831
1008,736,38867,38867
1009,704,38903,38903
1010,736,38939,38939
1011,768,38975,38975
1012,736,39011,39011
1013,736,39047,39047
1014,736,39083,39083
1015,704,39119,39119
1016,928,39155,39155
1017,768,39191,39191
1018,704,39227,39227
1019,736,39263,39263
1020,704,39299,39299
1021,736,39335,39335
1022,768,39371,39371
1023,736,39407,39407
1024,736,39443,39443
1025,736,39479,39479
1026,736,39515,39515
1027,736,39551,39551
1028,704,39587,39587
1029,768,39623,39623
1030,736,39659,39659
1031,736,39695,39695
1032,768,39731,39731
1033,736,39767,39767
1034,736,39803,39803
1035,704,39839,39839
1036,704,39875,39875
1037,704,39911,39911
1038,736,39947,39947
1039,768,39983,39983
1040,704,40019,40019
1041,736,40055,40055
1042,704,40091,40091
1043,736,40127,40127
1044,736,40163,40163
1045,864,40199,40199
1046,704,40235,40235
1047,736,40271,40271
1048,704,40307,40307
1049,768,40343,40343
1050,704,40379,40379
1051,768,40415,40415
1052,704,40451,40451
1053,800,40487,40487
1054,736,40523,40523
1055,736,40559,40559
1056,736,40595,40595
1057,768,40631,40631
1058,704,40667,40667
1059,704,40703,40703
1060,704,40739,40739
1061,704,40775,40775
1062,704,40811,40811
1063,736,40847,40847
1064,736,40883,40883
1065,736,40919,40919
1066,896,40955,40955
1067,704,40991,40991
1068,736,41027,41027
1069,736,41063,41063
1070,864,41099,41099
1071,736,41135,41135
1072,704,41171,41171
1073,736,41207,41207
1074,704,41243,41243
1075,736,41279,41279
1076,736,41315,41315
1077,736,41351,41351
1078,736,41387,41387
1079,704,41423,41423
1080,736,41459,41459
1081,736,41495,41495
1082,736,41531,41531
1083,736,41567,41567
1084,704,41603,41603
1085,704,41639,41639
1086,736,41675,41675
1087,704,41711,41711
1088,704,41747,41747
1089,704,41783,41783
1090,736,41819,41819
1091,736,41855,41855
1092,704,41891,41891
1093,704,41927,41927
1094,704,41963,41963
1095,736,41999,41999
1096,736,42035,42035
1097,704,42071,42071
1098,704,42107,42107
1099,736,42143,42143
1100,736,42179,42179
1101,736,42215,42215
1102,704,42251,42251
1103,736,42287,42287
1104,704,42323,42323
1105,704,42359,42359
1106,704,42395,42395
1107,704,42431,42431
1108,704,42467,42467
1109,736,42503,42503
1110,704,42539,42539
1111,704,42575,42575
1112,704,42611,42611
1113,736,42647,42647
1114,704,42683,42683
1115,704,42719,42719
1116,704,42755,42755
1117,704,42791,42791
1118,704,42827,42827
1119,704,42863,42863
1120,704,42899,42899
1121,736,42935,42935
1122,704,42971,42971
1123,704,43007,43007
1124,704,43043,43043
1125,704,43079,43079
1126,704,43115,43115
1127,768,43151,43151
1128,704,43187,43187
1129,704,43223,43223
1130,864,43259,43259
1131,736,43295,43295
1132,768,43331,43331
1133,704,43367,43367
1134,672,43403,43403
1135,704,43439,43439
1136,704,43475,43475
1137,736,43511,43511
1138,704,43547,43547
1139,672,43583,43583
1140,704,43619,43619
1141,704,43655,43655
1142,704,43691,43691
1143,736,43727,43727
1144,704,43763,43763
1145,800,43799,43799
1146,704,43835,43835
1147,704,43871,43871
1148,704,43907,43907
1149,704,43943,43943
1150,704,43979,43979
1151,704,44015,44015
1152,704,44051,44051
1153,704,44087,44087
1154,704,44123,44123
1155,704,44159,44159
1156,736,44195,44195
1157,704,44231,44231
1158,704,44267,44267
1159,704,44303,44303
1160,672,44339,44339
1161,704,44375,44375
1162,672,44411,44411
1163,704,44447,44447
1164,704,44483,44483
1165,704,44519,44519
1166,704,44555,44555
1167,864,44591,44591
1168,704,44627,44627
1169,704,44663,44663
1170,704,44699,44699
1171,736,44735,44735
1172,4483328,44771,44771
1173,1248,44807,44807
1174,928,44843,44843
1175,736,44879,44879
1176,864,44915,44915
1177,896,44951,44951
1178,864,44987,44987
1179,768,45023,45023
1180,864,45059,45059
1181,928,45095,45095
1182,896,45131,45131
1183,896,45167,45167
1184,864,45203,45203
1185,864,45239,45239
1186,928,45275,45275
1187,736,45311,45311
1188,832,45347,45347
1189,928,45383,45383
1190,928,45419,45419
1191,1024,45455,45455
1192,864,45491,45491
1193,928,45527,45527
1194,896,45563,45563
1195,928,45599,45599
1196,1056,45635,45635
1197,736,45671,45671
1198,896,45707,45707
1199,896,45743,45743
1200,896,45779,45779
1201,864,45815,45815
1202,896,45851,45851
1203,896,45887,45887
1204,864,45923,45923
1205,928,45959,45959
1206,896,45995,45995
1207,928,46031,46031
1208,896,46067,46067
1209,896,46103,46103
1210,832,46139,46139
1211,896,46175,46175
1212,896,46211,46211
1213,928,46247,46247
1214,896,46283,46283
1215,864,46319,46319
1216,928,46355,46355
1217,1056,46391,46391
1218,800,46427,46427
1219,896,46463,46463
1220,928,46499,46499
1221,896,46535,46535
1222,864,46571,46571
1223,864,46607,46607
1224,864,46643,46643
1225,928,46679,46679
1226,960,46715,46715
1227,864,46751,46751
1228,896,46787,46787
1229,960,46823,46823
1230,864,46859,46859
1231,928,46895,46895
1232,704,46931,46931
1233,832,46967,46967
1234,928,47003,47003
1235,928,47039,47039
1236,832,47075,47075
1237,896,47111,47111
1238,960,47147,47147
1239,896,47183,47183
1240,928,47219,47219
1241,928,47255,47255
1242,896,47291,47291
1243,896,47327,47327
1244,992,47363,47363
1245,768,47399,47399
1246,1120,47435,47435
1247,768,47471,47471
1248,896,47507,47507
1249,832,47543,47543
1250,960,47579,47579
1251,896,47615,47615
1252,992,47651,47651
1253,864,47687,47687
1254,896,47723,47723
1255,864,47759,47759
1256,896,47795,47795
1257,896,47831,47831
1258,896,47867,47867
1259,992,47903,47903
1260,800,47939,47939
1261,864,47975,47975
1262,864,48011,48011
1263,896,48047,48047
1264,928,48083,48083
1265,896,48119,48119
1266,896,48155,48155
1267,896,48191,48191
1268,896,48227,48227
1269,832,48263,48263
1270,896,48299,48299
1271,896,48335,48335
1272,896,48371,48371
1273,928,48407,48407
1274,928,48443,48443
1275,896,48479,48479
1276,896,48515,48515
1277,1024,48551,48551
1278,864,48587,48587
1279,960,48623,48623
1280,896,48659,48659
1281,928,48695,48695
1282,864,48731,48731
1283,1056,48767,48767
1284,768,48803,48803
1285,896,48839,48839
1286,864,48875,48875
1287,928,48911,48911
1288,896,48947,48947
1289,928,48983,48983
1290,928,49019,49019
1291,928,49055,49055
1292,928,49091,49091
1293,928,49127,49127
1294,896,49163,49163
1295,896,49199,49199
1296,896,49235,49235
1297,928,49271,49271
1298,1088,49307,49307
1299,736,49343,49343
1300,832,49379,49379
1301,960,49415,49415
1302,800,49451,49451
1303,864,49487,49487
1304,896,49523,49523
1305,896,49559,49559
1306,992,49595,49595
1307,768,49631,49631
1308,896,49667,49667
1309,896,49703,49703
1310,928,49739,49739
1311,928,49775,49775
1312,736,49811,49811
1313,928,49847,49847
1314,928,49883,49883
1315,928,49919,49919
1316,704,49955,49955
1317,1088,49991,49991
1318,768,50027,50027
1319,928,50063,50063
1320,928,50099,50099
1321,896,50135,50135
1322,896,50171,50171
1323,960,50207,50207
1324,864,50243,50243
1325,896,50279,50279
1326,736,50315,50315
1327,832,50351,50351
1328,960,50387,50387
1329,896,50423,50423
1330,896,50459,50459
1331,896,50495,50495
1332,960,50531,50531
1333,800,50567,50567
1334,928,50603,50603
1335,864,50639,50639
1336,992,50675,50675
1337,864,50711,50711
1338,928,50747,50747
1339,864,50783,50783
1340,896,50819,50819
1341,928,50855,50855
1342,928,50891,50891
1343,896,50927,50927
1344,928,50963,50963
1345,896,50999,50999
1346,864,51035,51035
1347,960,51071,51071
1348,864,51107,51107
1349,896,51143,51143
1350,896,51179,51179
1351,960,51215,51215
1352,928,51251,51251
1353,896,51287,51287
1354,960,51323,51323
1355,896,51359,51359
1356,896,51395,51395
1357,928,51431,51431
1358,896,51467,51467
1359,992,51503,51503
1360,800,51539,51539
1361,928,51575,51575
1362,928,51611,51611
1363,928,51647,51647
1364,1056,51683,51683
1365,768,51719,51719
1366,928,51755,51755
1367,896,51791,51791
1368,928,51827,51827
1369,704,51863,51863
1370,832,51899,51899
1371,896,51935,51935
1372,896,51971,51971
1373,928,52007,52007
1374,928,52043,52043
1375,928,52079,52079
1376,896,52115,52115
1377,928,52151,52151
1378,864,52187,52187
1379,896,52223,52223
1380,960,52259,52259
1381,896,52295,52295
1382,928,52331,52331
1383,928,52367,52367
1384,928,52403,52403
1385,896,52439,52439
1386,896,52475,52475
1387,896,52511,52511
1388,1024,52547,52547
1389,832,52583,52583
1390,864,52619,52619
1391,864,52655,52655
1392,864,52691,52691
1393,864,52727,52727
1394,832,52763,52763
1395,928,52799,52799
1396,864,52835,52835
1397,896,52871,52871
1398,896,52907,52907
1399,736,52943,52943
1400,864,52979,52979
1401,896,53015,53015
1402,928,53051,53051
1403,1120,53087,53087
1404,704,53123,53123
1405,928,53159,53159
1406,896,53195,53195
1407,928,53231,53231
1408,1056,53267,53267
1409,736,53303,53303
1410,896,53339,53339
1411,864,53375,53375
1412,832,53411,53411
1413,896,53447,53447
1414,864,53483,53483
1415,928,53519,53519
1416,896,53555,53555
1417,896,53591,53591
1418,896,53627,53627
1419,864,53663,53663
1420,864,53699,53699
1421,896,53735,53735
1422,896,53771,53771
1423,864,53807,53807
1424,864,53843,53843
1425,4255456,53879,53879
1426,1024,53915,53915
1427,800,53951,53951
1428,832,53987,53987
1429,896,54023,54023
1430,832,54059,54059
1431,832,54095,54095
1432,864,54131,54131
1433,864,54167,54167
1434,896,54203,54203
1435,1152,54239,54239
1436,736,54275,54275
1437,736,54311,54311
1438,832,54347,54347
1439,896,54383,54383
1440,992,54419,54419
1441,864,54455,54455
1442,800,54491,54491
1443,896,54527,54527
1444,832,54563,54563
1445,864,54599,54599
1446,928,54635,54635
1447,864,54671,54671
1448,928,54707,54707
1449,928,54743,54743
1450,832,54779,54779
1451,928,54815,54815
1452,896,54851,54851
1453,864,54887,54887
1454,960,54923,54923
1455,896,54959,54959
1456,896,54995,54995
1457,896,55031,55031
1458,928,55067,55067
1459,864,55103,55103
1460,736,55139,55139
1461,736,55175,55175
1462,864,55211,55211
1463,864,55247,55247
1464,864,55283,55283
1465,832,55319,55319
1466,864,55355,55355
1467,928,55391,55391
1468,960,55427,55427
1469,800,55463,55463
1470,736,55499,55499
1471,736,55535,55535
1472,800,55571,55571
1473,832,55607,55607
1474,864,55643,55643
1475,960,55679,55679
1476,896,55715,55715
1477,864,55751,55751
1478,896,55787,55787
1479,832,55823,55823
1480,864,55859,55859
1481,896,55895,55895
1482,896,55931,55931
1483,832,55967,55967
1484,1024,56003,56003
1485,768,56039,56039
1486,832,56075,56075
1487,864,56111,56111
1488,896,56147,56147
1489,864,56183,56183
1490,896,56219,56219
1491,864,56255,56255
1492,896,56291,56291
1493,864,56327,56327
1494,864,56363,56363
1495,736,56399,56399
1496,832,56435,56435
1497,896,56471,56471
1498,896,56507,56507
1499,896,56543,56543
1500,928,56579,56579
1501,896,56615,56615
1502,928,56651,56651
1503,896,56687,56687
1504,1152,56723,56723
1505,704,56759,56759
1506,896,56795,56795
1507,928,56831,56831
1508,896,56867,56867
1509,864,56903,56903
1510,832,56939,56939
1511,928,56975,56975
1512,896,57011,57011
1513,896,57047,57047
1514,768,57083,57083
1515,928,57119,57119
1516,928,57155,57155
1517,960,57191,57191
1518,928,57227,57227
1519,864,57263,57263
1520,928,57299,57299
1521,928,57335,57335
1522,896,57371,57371
1523,1120,57407,57407
1524,768,57443,57443
1525,896,57479,57479
1526,896,57515,57515
1527,896,57551,57551
1528,896,57587,57587
1529,896,57623,57623
1530,928,57659,57659
1531,928,57695,57695
1532,928,57731,57731
1533,736,57767,57767
1534,896,57803,57803
1535,896,57839,57839
1536,928,57875,57875
1537,928,57911,57911
1538,896,57947,57947
1539,928,57983,57983
1540,928,58019,58019
1541,896,58055,58055
1542,992,58091,58091
1543,864,58127,58127
1544,896,58163,58163
1545,896,58199,58199
1546,960,58235,58235
1547,896,58271,58271
1548,832,58307,58307
1549,928,58343,58343
1550,960,58379,58379
1551,928,58415,58415
1552,896,58451,58451
1553,896,58487,58487
1554,896,58523,58523
1555,960,58559,58559
1556,928,58595,58595
1557,992,58631,58631
1558,864,58667,58667
1559,896,58703,58703
1560,896,58739,58739
1561,864,58775,58775
1562,704,58811,58811
1563,832,58847,58847
1564,928,58883,58883
1565,960,58919,58919
1566,864,58955,58955
1567,928,58991,58991
1568,960,59027,59027
1569,896,59063,59063
1570,896,59099,59099
1571,896,59135,59135
1572,736,59171,59171
1573,928,59207,59207
1574,928,59243,59243
1575,928,59279,59279
1576,928,59315,59315
1577,896,59351,59351
1578,960,59387,59387
1579,960,59423,59423
1580,896,59459,59459
1581,960,59495,59495
1582,864,59531,59531
1583,960,59567,59567
1584,832,59603,59603
1585,896,59639,59639
1586,928,59675,59675
1587,896,59711,59711
1588,864,59747,59747
1589,896,59783,59783
1590,896,59819,59819
1591,992,59855,59855
1592,800,59891,59891
1593,896,59927,59927
1594,960,59963,59963
1595,864,59999,59999
1596,704,60035,60035
1597,864,60071,60071
1598,896,60107,60107
1599,928,60143,60143
1600,1024,60179,60179
1601,704,60215,60215
1602,768,60251,60251
1603,896,60287,60287
1604,928,60323,60323
1605,1120,60359,60359
1606,736,60395,60395
1607,832,60431,60431
1608,896,60467,60467
1609,864,60503,60503
1610,896,60539,60539
1611,928,60575,60575
1612,896,60611,60611
1613,896,60647,60647
1614,960,60683,60683
1615,928,60719,60719
1616,896,60755,60755
1617,864,60791,60791
1618,864,60827,60827
1619,864,60863,60863
1620,736,60899,60899
1621,928,60935,60935
1622,864,60971,60971
1623,928,61007,61007
1624,896,61043,61043
1625,896,61079,61079
1626,896,61115,61115
1627,928,61151,61151
1628,864,61187,61187
1629,864,61223,61223
1630,896,61259,61259
1631,896,61295,61295
1632,928,61331,61331
1633,896,61367,61367
1634,1056,61403,61403
1635,736,61439,61439
1636,864,61475,61475
1637,896,61511,61511
1638,928,61547,61547
1639,896,61583,61583
1640,896,61619,61619
1641,864,61655,61655
1642,864,61691,61691
1643,896,61727,61727
1644,928,61763,61763
1645,1056,61799,61799
1646,736,61835,61835
1647,864,61871,61871
1648,928,61907,61907
1649,864,61943,61943
1650,928,61979,61979
1651,928,62015,62015
1652,832,62051,62051
1653,896,62087,62087
1654,800,62123,62123
1655,896,62159,62159
1656,832,62195,62195
1657,864,62231,62231
1658,896,62267,62267
1659,864,62303,62303
1660,960,62339,62339
1661,896,62375,62375
1662,896,62411,62411
1663,896,62447,62447
1664,896,62483,62483
1665,1088,62519,62519
1666,736,62555,62555
1667,896,62591,62591
1668,896,62627,62627
1669,928,62663,62663
1670,896,62699,62699
1671,928,62735,62735
1672,896,62771,62771
1673,960,62807,62807
1674,928,62843,62843
1675,928,62879,62879
1676,928,62915,62915
1677,864,62951,62951
1678,4226368,62987,62987
1679,1184,63023,63023
1680,864,63059,63059
1681,768,63095,63095
1682,832,63131,63131
1683,864,63167,63167
1684,896,63203,63203
1685,800,63239,63239
1686,864,63275,63275
1687,896,63311,63311
1688,928,63347,63347
1689,896,63383,63383
1690,928,63419,63419
1691,864,63455,63455
1692,896,63491,63491
1693,832,63527,63527
1694,960,63563,63563
1695,864,63599,63599
1696,896,63635,63635
1697,896,63671,63671
1698,928,63707,63707
1699,864,63743,63743
1700,704,63779,63779
1701,896,63815,63815
1702,832,63851,63851
1703,928,63887,63887
1704,896,63923,63923
1705,896,63959,63959
1706,928,63995,63995
1707,864,64031,64031
1708,896,64067,64067
1709,896,64103,64103
1710,864,64139,64139
1711,896,64175,64175
1712,928,64211,64211
1713,992,64247,64247
1714,896,64283,64283
1715,896,64319,64319
1716,896,64355,64355
1717,960,64391,64391
1718,832,64427,64427
1719,1024,64463,64463
1720,864,64499,64499
1721,864,64535,64535
1722,896,64571,64571
1723,832,64607,64607
1724,960,64643,64643
1725,736,64679,64679
1726,896,64715,64715
1727,864,64751,64751
1728,928,64787,64787
1729,864,64823,64823
1730,896,64859,64859
1731,928,64895,64895
1732,928,64931,64931
1733,928,64967,64967
1734,896,65003,65003
1735,928,65039,65039
1736,896,65075,65075
1737,864,65111,65111
1738,896,65147,65147
1739,896,65183,65183
1740,928,65219,65219
1741,864,65255,65255
1742,928,65291,65291
1743,896,65327,65327
1744,864,65363,65363
1745,864,65399,65399
1746,960,65435,65435
1747,896,65471,65471
1748,896,65507,65507
1749,864,65543,65543
1750,896,65579,65579
1751,864,65615,65615
1752,864,65651,65651
1753,1120,65687,65687
1754,736,65723,65723
1755,736,65759,65759
1756,896,65795,65795
1757,896,65831,65831
1758,928,65867,65867
1759,800,65903,65903
1760,896,65939,65939
1761,896,65975,65975
1762,896,66011,66011
1763,896,66047,66047
1764,864,66083,66083
1765,896,66119,66119
1766,992,66155,66155
1767,896,66191,66191
1768,928,66227,66227
1769,928,66263,66263
1770,896,66299,66299
1771,896,66335,66335
1772,928,66371,66371
1773,896,66407,66407
1774,928,66443,66443
1775,960,66479,66479
1776,928,66515,66515
1777,896,66551,66551
1778,928,66587,66587
1779,928,66623,66623
1780,928,66659,66659
1781,896,66695,66695
1782,896,66731,66731
1783,864,66767,66767
1784,896,66803,66803
1785,896,66839,66839
1786,928,66875,66875
1787,832,66911,66911
1788,928,66947,66947
1789,960,66983,66983
1790,864,67019,67019
1791,896,67055,67055
1792,1056,67091,67091
1793,800,67127,67127
1794,896,67163,67163
1795,928,67199,67199
1796,928,67235,67235
1797,928,67271,67271
1798,864,67307,67307
1799,896,67343,67343
1800,928,67379,67379
1801,896,67415,67415
1802,896,67451,67451
1803,896,67487,67487
1804,928,67523,67523
1805,896,67559,67559
1806,928,67595,67595
1807,896,67631,67631
1808,864,67667,67667
1809,928,67703,67703
1810,896,67739,67739
1811,928,67775,67775
1812,896,67811,67811
1813,896,67847,67847
1814,896,67883,67883
1815,928,67919,67919
1816,928,67955,67955
1817,864,67991,67991
1818,768,68027,68027
1819,928,68063,68063
1820,864,68099,68099
1821,896,68135,68135
1822,960,68171,68171
1823,896,68207,68207
1824,896,68243,68243
1825,960,68279,68279
1826,960,68315,68315
1827,896,68351,68351
1828,896,68387,68387
1829,960,68423,68423
1830,896,68459,68459
1831,736,68495,68495
1832,960,68531,68531
1833,864,68567,68567
1834,928,68603,68603
1835,928,68639,68639
1836,896,68675,68675
1837,928,68711,68711
1838,960,68747,68747
1839,928,68783,68783
1840,896,68819,68819
1841,896,68855,68855
1842,896,68891,68891
1843,896,68927,68927
1844,736,68963,68963
1845,960,68999,68999
1846,864,69035,69035
1847,896,69071,69071
1848,896,69107,69107
1849,896,69143,69143
1850,896,69179,69179
1851,960,69215,69215
1852,896,69251,69251
1853,896,69287,69287
1854,896,69323,69323
1855,896,69359,69359
1856,928,69395,69395
1857,928,69431,69431
1858,928,69467,69467
1859,896,69503,69503
1860,928,69539,69539
1861,864,69575,69575
1862,928,69611,69611
1863,896,69647,69647
1864,896,69683,69683
1865,896,69719,69719
1866,896,69755,69755
1867,928,69791,69791
1868,928,69827,69827
1869,896,69863,69863
1870,896,69899,69899
1871,960,69935,69935
1872,896,69971,69971
1873,928,70007,70007
1874,896,70043,70043
1875,768,70079,70079
1876,864,70115,70115
1877,928,70151,70151
1878,896,70187,70187
1879,864,70223,70223
1880,768,70259,70259
1881,864,70295,70295
1882,928,70331,70331
1883,896,70367,70367
1884,864,70403,70403
1885,928,70439,70439
1886,896,70475,70475
1887,896,70511,70511
1888,864,70547,70547
1889,928,70583,70583
1890,928,70619,70619
1891,896,70655,70655
1892,896,70691,70691
1893,896,70727,70727
1894,704,70763,70763
1895,800,70799,70799
1896,896,70835,70835
1897,960,70871,70871
1898,896,70907,70907
1899,864,70943,70943
1900,896,70979,70979
1901,960,71015,71015
1902,960,71051,71051
1903,896,71087,71087
1904,800,71123,71123
1905,896,71159,71159
1906,896,71195,71195
1907,896,71231,71231
1908,864,71267,71267
1909,896,71303,71303
1910,992,71339,71339
1911,896,71375,71375
1912,928,71411,71411
1913,960,71447,71447
1914,960,71483,71483
1915,928,71519,71519
1916,928,71555,71555
1917,928,71591,71591
1918,896,71627,71627
1919,896,71663,71663
1920,928,71699,71699
1921,896,71735,71735
1922,928,71771,71771
1923,992,71807,71807
1924,896,71843,71843
1925,896,71879,71879
1926,896,71915,71915
1927,1088,71951,71951
1928,768,71987,71987
1929,928,72023,72023
1930,928,72059,72059
1931,1864448,72095,72095
1932,768,72131,72131
1933,928,72167,72167
1934,800,72203,72203
1935,800,72239,72239
1936,864,72275,72275
1937,928,72311,72311
1938,896,72347,72347
1939,800,72383,72383
1940,864,72419,72419
1941,864,72455,72455
1942,896,72491,72491
1943,864,72527,72527
1944,896,72563,72563
1945,896,72599,72599
1946,832,72635,72635
1947,960,72671,72671
1948,960,72707,72707
1949,768,72743,72743
1950,864,72779,72779
1951,1120,72815,72815
1952,704,72851,72851
1953,800,72887,72887
1954,896,72923,72923
1955,832,72959,72959
1956,896,72995,72995
1957,896,73031,73031
1958,832,73067,73067
1959,864,73103,73103
1960,864,73139,73139
1961,832,73175,73175
1962,864,73211,73211
1963,896,73247,73247
1964,896,73283,73283
1965,800,73319,73319
1966,1024,73355,73355
1967,832,73391,73391
1968,896,73427,73427
1969,896,73463,73463
1970,992,73499,73499
1971,832,73535,73535
1972,1152,73571,73571
1973,704,73607,73607
1974,864,73643,73643
1975,928,73679,73679
1976,896,73715,73715
1977,896,73751,73751
1978,928,73787,73787
1979,864,73823,73823
1980,896,73859,73859
1981,864,73895,73895
1982,896,73931,73931
1983,896,73967,73967
1984,928,74003,74003
1985,896,74039,74039
1986,896,74075,74075
1987,928,74111,74111
1988,896,74147,74147
1989,736,74183,74183
1990,896,74219,74219
1991,928,74255,74255
1992,896,74291,74291
1993,928,74327,74327
1994,896,74363,74363
1995,864,74399,74399
1996,928,74435,74435
1997,896,74471,74471
1998,896,74507,74507
1999,928,74543,74543
2000,896,74579,74579
2001,928,74615,74615
2002,896,74651,74651
2003,1120,74687,74687
2004,768,74723,74723
2005,896,74759,74759
2006,800,74795,74795
2007,928,74831,74831
2008,864,74867,74867
2009,1248,74903,74903
2010,704,74939,74939
2011,800,74975,74975
2012,896,75011,75011
2013,896,75047,75047
2014,1088,75083,75083
2015,736,75119,75119
2016,832,75155,75155
2017,864,75191,75191
2018,864,75227,75227
2019,896,75263,75263
2020,928,75299,75299
2021,928,75335,75335
2022,864,75371,75371
2023,704,75407,75407
2024,832,75443,75443
2025,896,75479,75479
2026,896,75515,75515
2027,928,75551,75551
2028,896,75587,75587
2029,960,75623,75623
2030,896,75659,75659
2031,864,75695,75695
2032,896,75731,75731
2033,736,75767,75767
2034,832,75803,75803
2035,928,75839,75839
2036,896,75875,75875
2037,896,75911,75911
2038,896,75947,75947
2039,960,75983,75983
