HUD frame time nsec:,23291000

Range Index,Elapsed Time, First Event,Last Event
1115,736,46814,46814
1116,864,46850,46850
1117,704,46886,46886
1118,736,46922,46922
1119,736,46958,46958
1120,736,46994,46994
1121,736,47030,47030
1122,736,47066,47066
1123,736,47102,47102
1124,736,47138,47138
1125,736,47174,47174
1126,736,47210,47210
1127,736,47246,47246
1128,704,47282,47282
1129,736,47318,47318
1130,736,47354,47354
1131,736,47390,47390
1132,736,47426,47426
1133,736,47462,47462
1134,736,47498,47498
1135,704,47534,47534
1136,736,47570,47570
1137,704,47606,47606
1138,928,47642,47642
1139,864,47678,47678
1140,704,47714,47714
1141,736,47750,47750
1142,736,47786,47786
1143,768,47822,47822
1144,736,47858,47858
1145,704,47894,47894
1146,704,47930,47930
1147,704,47966,47966
1148,704,48002,48002
1149,736,48038,48038
1150,704,48074,48074
1151,736,48110,48110
1152,736,48146,48146
1153,736,48182,48182
1154,704,48218,48218
1155,736,48254,48254
1156,736,48290,48290
1157,704,48326,48326
1158,736,48362,48362
1159,736,48398,48398
1160,736,48434,48434
1161,704,48470,48470
1162,736,48506,48506
1163,704,48542,48542
1164,736,48578,48578
1165,736,48614,48614
1166,736,48650,48650
1167,736,48686,48686
1168,704,48722,48722
1169,704,48758,48758
1170,960,48794,48794
1171,736,48830,48830
1172,704,48866,48866
1173,704,48902,48902
1174,736,48938,48938
1175,736,48974,48974
1176,736,49010,49010
1177,736,49046,49046
1178,736,49082,49082
1179,800,49118,49118
1180,800,49154,49154
1181,896,49190,49190
1182,736,49226,49226
1183,736,49262,49262
1184,736,49298,49298
1185,704,49334,49334
1186,928,49370,49370
1187,736,49406,49406
1188,704,49442,49442
1189,736,49478,49478
1190,704,49514,49514
1191,736,49550,49550
1192,736,49586,49586
1193,704,49622,49622
1194,736,49658,49658
1195,736,49694,49694
1196,736,49730,49730
1197,864,49766,49766
1198,864,49802,49802
1199,704,49838,49838
1200,704,49874,49874
1201,704,49910,49910
1202,864,49946,49946
1203,704,49982,49982
1204,704,50018,50018
1205,736,50054,50054
1206,768,50090,50090
1207,704,50126,50126
1208,736,50162,50162
1209,704,50198,50198
1210,736,50234,50234
1211,704,50270,50270
1212,704,50306,50306
1213,736,50342,50342
1214,704,50378,50378
1215,736,50414,50414
1216,736,50450,50450
1217,736,50486,50486
1218,736,50522,50522
1219,736,50558,50558
1220,704,50594,50594
1221,736,50630,50630
1222,736,50666,50666
1223,736,50702,50702
1224,736,50738,50738
1225,704,50774,50774
1226,736,50810,50810
1227,736,50846,50846
1228,736,50882,50882
1229,736,50918,50918
1230,736,50954,50954
1231,704,50990,50990
1232,736,51026,51026
1233,704,51062,51062
1234,704,51098,51098
1235,736,51134,51134
1236,736,51170,51170
1237,736,51206,51206
1238,736,51242,51242
1239,736,51278,51278
1240,960,51314,51314
1241,736,51350,51350
1242,704,51386,51386
1243,736,51422,51422
1244,736,51458,51458
1245,736,51494,51494
1246,704,51530,51530
1247,768,51566,51566
1248,736,51602,51602
1249,736,51638,51638
1250,704,51674,51674
1251,736,51710,51710
1252,736,51746,51746
1253,704,51782,51782
1254,704,51818,51818
1255,736,51854,51854
1256,928,51890,51890
1257,736,51926,51926
1258,704,51962,51962
1259,704,51998,51998
1260,704,52034,52034
1261,704,52070,52070
1262,704,52106,52106
1263,704,52142,52142
1264,736,52178,52178
1265,736,52214,52214
1266,704,52250,52250
1267,736,52286,52286
1268,704,52322,52322
1269,704,52358,52358
1270,704,52394,52394
1271,736,52430,52430
1272,704,52466,52466
1273,704,52502,52502
1274,736,52538,52538
1275,704,52574,52574
1276,736,52610,52610
1277,704,52646,52646
1278,736,52682,52682
1279,736,52718,52718
1280,704,52754,52754
1281,736,52790,52790
1282,704,52826,52826
1283,672,52862,52862
1284,704,52898,52898
1285,736,52934,52934
1286,704,52970,52970
1287,736,53006,53006
1288,704,53042,53042
1289,672,53078,53078
1290,704,53114,53114
1291,704,53150,53150
1292,704,53186,53186
1293,704,53222,53222
1294,704,53258,53258
1295,704,53294,53294
1296,768,53330,53330
1297,704,53366,53366
1298,736,53402,53402
1299,704,53438,53438
1300,992,53474,53474
1301,736,53510,53510
1302,704,53546,53546
1303,704,53582,53582
1304,4414560,53618,53618
1305,704,53654,53654
1306,768,53690,53690
1307,704,53726,53726
1308,704,53762,53762
1309,768,53798,53798
1310,704,53834,53834
1311,736,53870,53870
1312,768,53906,53906
1313,704,53942,53942
1314,768,53978,53978
1315,768,54014,54014
1316,736,54050,54050
1317,768,54086,54086
1318,768,54122,54122
1319,704,54158,54158
1320,768,54194,54194
1321,768,54230,54230
1322,736,54266,54266
1323,736,54302,54302
1324,768,54338,54338
1325,704,54374,54374
1326,704,54410,54410
1327,768,54446,54446
1328,736,54482,54482
1329,768,54518,54518
1330,736,54554,54554
1331,736,54590,54590
1332,736,54626,54626
1333,704,54662,54662
1334,800,54698,54698
1335,768,54734,54734
1336,736,54770,54770
1337,736,54806,54806
1338,736,54842,54842
1339,832,54878,54878
1340,768,54914,54914
1341,768,54950,54950
1342,736,54986,54986
1343,768,55022,55022
1344,768,55058,55058
1345,768,55094,55094
1346,768,55130,55130
1347,832,55166,55166
1348,768,55202,55202
1349,736,55238,55238
1350,832,55274,55274
1351,768,55310,55310
1352,736,55346,55346
1353,736,55382,55382
1354,736,55418,55418
1355,896,55454,55454
1356,736,55490,55490
1357,736,55526,55526
1358,736,55562,55562
1359,704,55598,55598
1360,832,55634,55634
1361,736,55670,55670
1362,736,55706,55706
1363,736,55742,55742
1364,736,55778,55778
1365,704,55814,55814
1366,736,55850,55850
1367,704,55886,55886
1368,736,55922,55922
1369,704,55958,55958
1370,704,55994,55994
1371,736,56030,56030
1372,704,56066,56066
1373,736,56102,56102
1374,736,56138,56138
1375,768,56174,56174
1376,736,56210,56210
1377,736,56246,56246
1378,736,56282,56282
1379,832,56318,56318
1380,768,56354,56354
1381,736,56390,56390
1382,800,56426,56426
1383,800,56462,56462
1384,736,56498,56498
1385,704,56534,56534
1386,736,56570,56570
1387,800,56606,56606
1388,736,56642,56642
1389,736,56678,56678
1390,704,56714,56714
1391,768,56750,56750
1392,896,56786,56786
1393,736,56822,56822
1394,736,56858,56858
1395,736,56894,56894
1396,768,56930,56930
1397,768,56966,56966
1398,736,57002,57002
1399,736,57038,57038
1400,704,57074,57074
1401,736,57110,57110
1402,736,57146,57146
1403,768,57182,57182
1404,864,57218,57218
1405,736,57254,57254
1406,736,57290,57290
1407,736,57326,57326
1408,864,57362,57362
1409,768,57398,57398
1410,736,57434,57434
1411,736,57470,57470
1412,736,57506,57506
1413,736,57542,57542
1414,736,57578,57578
1415,800,57614,57614
1416,768,57650,57650
1417,768,57686,57686
1418,736,57722,57722
1419,736,57758,57758
1420,864,57794,57794
1421,736,57830,57830
1422,768,57866,57866
1423,736,57902,57902
1424,800,57938,57938
1425,768,57974,57974
1426,736,58010,58010
1427,768,58046,58046
1428,736,58082,58082
1429,736,58118,58118
1430,736,58154,58154
1431,832,58190,58190
1432,736,58226,58226
1433,768,58262,58262
1434,768,58298,58298
1435,736,58334,58334
1436,768,58370,58370
1437,768,58406,58406
1438,736,58442,58442
1439,736,58478,58478
1440,832,58514,58514
1441,736,58550,58550
1442,736,58586,58586
1443,736,58622,58622
1444,736,58658,58658
1445,736,58694,58694
1446,704,58730,58730
1447,736,58766,58766
1448,768,58802,58802
1449,736,58838,58838
1450,736,58874,58874
1451,704,58910,58910
1452,736,58946,58946
1453,704,58982,58982
1454,736,59018,59018
1455,736,59054,59054
1456,896,59090,59090
1457,736,59126,59126
1458,736,59162,59162
1459,704,59198,59198
1460,704,59234,59234
1461,736,59270,59270
1462,704,59306,59306
1463,736,59342,59342
1464,736,59378,59378
1465,736,59414,59414
1466,704,59450,59450
1467,896,59486,59486
1468,704,59522,59522
1469,736,59558,59558
1470,736,59594,59594
1471,736,59630,59630
1472,704,59666,59666
1473,736,59702,59702
1474,736,59738,59738
1475,736,59774,59774
1476,736,59810,59810
1477,736,59846,59846
1478,736,59882,59882
1479,704,59918,59918
1480,736,59954,59954
1481,736,59990,59990
1482,736,60026,60026
1483,736,60062,60062
1484,736,60098,60098
1485,736,60134,60134
1486,704,60170,60170
1487,704,60206,60206
1488,736,60242,60242
1489,704,60278,60278
1490,704,60314,60314
1491,704,60350,60350
1492,704,60386,60386
1493,736,60422,60422
1494,736,60458,60458
1495,736,60494,60494
1496,768,60530,60530
1497,736,60566,60566
1498,704,60602,60602
1499,704,60638,60638
1500,736,60674,60674
1501,736,60710,60710
1502,704,60746,60746
1503,736,60782,60782
1504,704,60818,60818
1505,704,60854,60854
1506,736,60890,60890
1507,736,60926,60926
1508,736,60962,60962
1509,736,60998,60998
1510,736,61034,61034
1511,704,61070,61070
1512,704,61106,61106
1513,736,61142,61142
1514,736,61178,61178
1515,704,61214,61214
1516,704,61250,61250
1517,704,61286,61286
1518,736,61322,61322
1519,736,61358,61358
1520,736,61394,61394
1521,736,61430,61430
1522,736,61466,61466
1523,736,61502,61502
1524,704,61538,61538
1525,704,61574,61574
1526,704,61610,61610
1527,704,61646,61646
1528,736,61682,61682
1529,704,61718,61718
1530,736,61754,61754
1531,704,61790,61790
1532,768,61826,61826
1533,736,61862,61862
1534,768,61898,61898
1535,704,61934,61934
1536,672,61970,61970
1537,704,62006,62006
1538,704,62042,62042
1539,928,62078,62078
1540,704,62114,62114
1541,736,62150,62150
1542,704,62186,62186
1543,928,62222,62222
1544,704,62258,62258
1545,736,62294,62294
1546,704,62330,62330
1547,736,62366,62366
1548,736,62402,62402
1549,736,62438,62438
1550,768,62474,62474
1551,736,62510,62510
1552,736,62546,62546
1553,832,62582,62582
1554,704,62618,62618
1555,704,62654,62654
1556,736,62690,62690
1557,4108256,62726,62726
1558,768,62762,62762
1559,736,62798,62798
1560,704,62834,62834
1561,768,62870,62870
1562,704,62906,62906
1563,736,62942,62942
1564,768,62978,62978
1565,736,63014,63014
1566,736,63050,63050
1567,768,63086,63086
1568,928,63122,63122
1569,768,63158,63158
1570,736,63194,63194
1571,768,63230,63230
1572,768,63266,63266
1573,768,63302,63302
1574,704,63338,63338
1575,768,63374,63374
1576,768,63410,63410
1577,1024,63446,63446
1578,736,63482,63482
1579,736,63518,63518
1580,704,63554,63554
1581,736,63590,63590
1582,704,63626,63626
1583,928,63662,63662
1584,704,63698,63698
1585,704,63734,63734
1586,704,63770,63770
1587,704,63806,63806
1588,832,63842,63842
1589,704,63878,63878
1590,736,63914,63914
1591,704,63950,63950
1592,704,63986,63986
1593,736,64022,64022
1594,704,64058,64058
1595,736,64094,64094
1596,704,64130,64130
1597,736,64166,64166
1598,736,64202,64202
1599,736,64238,64238
1600,704,64274,64274
1601,704,64310,64310
1602,736,64346,64346
1603,736,64382,64382
1604,928,64418,64418
1605,736,64454,64454
1606,736,64490,64490
1607,704,64526,64526
1608,736,64562,64562
1609,704,64598,64598
1610,736,64634,64634
1611,736,64670,64670
1612,704,64706,64706
1613,704,64742,64742
1614,736,64778,64778
1615,704,64814,64814
1616,704,64850,64850
1617,704,64886,64886
1618,704,64922,64922
1619,736,64958,64958
1620,736,64994,64994
1621,736,65030,65030
1622,704,65066,65066
1623,736,65102,65102
1624,768,65138,65138
1625,736,65174,65174
1626,704,65210,65210
1627,736,65246,65246
1628,704,65282,65282
1629,736,65318,65318
1630,736,65354,65354
1631,736,65390,65390
1632,704,65426,65426
1633,704,65462,65462
1634,736,65498,65498
1635,704,65534,65534
1636,736,65570,65570
1637,704,65606,65606
1638,736,65642,65642
1639,736,65678,65678
1640,736,65714,65714
1641,736,65750,65750
1642,832,65786,65786
1643,736,65822,65822
1644,704,65858,65858
1645,736,65894,65894
1646,736,65930,65930
1647,736,65966,65966
1648,736,66002,66002
1649,704,66038,66038
1650,736,66074,66074
1651,736,66110,66110
1652,736,66146,66146
1653,992,66182,66182
1654,704,66218,66218
1655,736,66254,66254
1656,736,66290,66290
1657,736,66326,66326
1658,736,66362,66362
1659,832,66398,66398
1660,736,66434,66434
1661,736,66470,66470
1662,768,66506,66506
1663,736,66542,66542
1664,736,66578,66578
1665,832,66614,66614
1666,736,66650,66650
1667,736,66686,66686
1668,800,66722,66722
1669,736,66758,66758
1670,832,66794,66794
1671,736,66830,66830
1672,704,66866,66866
1673,736,66902,66902
1674,864,66938,66938
1675,704,66974,66974
1676,736,67010,67010
1677,736,67046,67046
1678,736,67082,67082
1679,704,67118,67118
1680,736,67154,67154
1681,736,67190,67190
1682,736,67226,67226
1683,704,67262,67262
1684,736,67298,67298
1685,736,67334,67334
1686,736,67370,67370
1687,736,67406,67406
1688,736,67442,67442
1689,736,67478,67478
1690,736,67514,67514
1691,704,67550,67550
1692,736,67586,67586
1693,736,67622,67622
1694,704,67658,67658
1695,704,67694,67694
1696,832,67730,67730
1697,704,67766,67766
1698,704,67802,67802
1699,704,67838,67838
1700,704,67874,67874
1701,1024,67910,67910
1702,736,67946,67946
1703,704,67982,67982
1704,736,68018,68018
1705,736,68054,68054
1706,768,68090,68090
1707,768,68126,68126
1708,736,68162,68162
1709,768,68198,68198
1710,704,68234,68234
1711,736,68270,68270
1712,704,68306,68306
1713,736,68342,68342
1714,736,68378,68378
1715,704,68414,68414
1716,704,68450,68450
1717,928,68486,68486
1718,736,68522,68522
1719,736,68558,68558
1720,736,68594,68594
1721,736,68630,68630
1722,704,68666,68666
1723,768,68702,68702
1724,736,68738,68738
1725,736,68774,68774
1726,736,68810,68810
1727,736,68846,68846
1728,864,68882,68882
1729,736,68918,68918
1730,736,68954,68954
1731,736,68990,68990
1732,736,69026,69026
1733,992,69062,69062
1734,704,69098,69098
1735,736,69134,69134
1736,736,69170,69170
1737,736,69206,69206
1738,736,69242,69242
1739,736,69278,69278
1740,736,69314,69314
1741,736,69350,69350
1742,704,69386,69386
1743,736,69422,69422
1744,736,69458,69458
1745,768,69494,69494
1746,736,69530,69530
1747,704,69566,69566
1748,736,69602,69602
1749,736,69638,69638
1750,736,69674,69674
1751,736,69710,69710
1752,704,69746,69746
1753,736,69782,69782
1754,736,69818,69818
1755,736,69854,69854
1756,704,69890,69890
1757,704,69926,69926
1758,704,69962,69962
1759,736,69998,69998
1760,704,70034,70034
1761,704,70070,70070
1762,736,70106,70106
1763,704,70142,70142
1764,736,70178,70178
1765,736,70214,70214
1766,736,70250,70250
1767,736,70286,70286
1768,704,70322,70322
1769,704,70358,70358
1770,736,70394,70394
1771,704,70430,70430
1772,736,70466,70466
1773,704,70502,70502
1774,704,70538,70538
1775,704,70574,70574
1776,736,70610,70610
1777,704,70646,70646
1778,736,70682,70682
1779,704,70718,70718
1780,704,70754,70754
1781,736,70790,70790
1782,704,70826,70826
1783,704,70862,70862
1784,736,70898,70898
1785,704,70934,70934
1786,736,70970,70970
1787,736,71006,71006
1788,704,71042,71042
1789,704,71078,71078
1790,704,71114,71114
1791,704,71150,71150
1792,704,71186,71186
1793,704,71222,71222
1794,704,71258,71258
1795,736,71294,71294
1796,704,71330,71330
1797,704,71366,71366
1798,736,71402,71402
1799,704,71438,71438
1800,704,71474,71474
1801,704,71510,71510
1802,736,71546,71546
1803,704,71582,71582
1804,704,71618,71618
1805,704,71654,71654
1806,736,71690,71690
1807,704,71726,71726
1808,704,71762,71762
1809,704,71798,71798
1810,4337536,71834,71834
1811,1056,71870,71870
1812,736,71906,71906
1813,768,71942,71942
1814,704,71978,71978
1815,736,72014,72014
1816,704,72050,72050
1817,768,72086,72086
1818,704,72122,72122
1819,736,72158,72158
1820,704,72194,72194
1821,704,72230,72230
1822,736,72266,72266
1823,704,72302,72302
1824,704,72338,72338
1825,704,72374,72374
1826,736,72410,72410
1827,896,72446,72446
1828,704,72482,72482
1829,704,72518,72518
1830,704,72554,72554
1831,736,72590,72590
1832,736,72626,72626
1833,736,72662,72662
1834,736,72698,72698
1835,704,72734,72734
1836,736,72770,72770
1837,704,72806,72806
1838,704,72842,72842
1839,736,72878,72878
1840,704,72914,72914
1841,736,72950,72950
1842,736,72986,72986
1843,768,73022,73022
1844,736,73058,73058
1845,736,73094,73094
1846,736,73130,73130
1847,736,73166,73166
1848,736,73202,73202
1849,736,73238,73238
1850,736,73274,73274
1851,736,73310,73310
1852,736,73346,73346
1853,736,73382,73382
1854,704,73418,73418
1855,704,73454,73454
1856,736,73490,73490
1857,736,73526,73526
1858,736,73562,73562
1859,736,73598,73598
1860,832,73634,73634
1861,704,73670,73670
1862,736,73706,73706
1863,736,73742,73742
1864,768,73778,73778
1865,736,73814,73814
1866,704,73850,73850
1867,704,73886,73886
1868,704,73922,73922
1869,736,73958,73958
1870,736,73994,73994
1871,736,74030,74030
1872,704,74066,74066
1873,736,74102,74102
1874,704,74138,74138
1875,704,74174,74174
1876,704,74210,74210
1877,736,74246,74246
1878,704,74282,74282
1879,736,74318,74318
1880,736,74354,74354
1881,736,74390,74390
1882,704,74426,74426
1883,736,74462,74462
1884,704,74498,74498
1885,704,74534,74534
1886,704,74570,74570
1887,736,74606,74606
1888,736,74642,74642
1889,736,74678,74678
1890,736,74714,74714
1891,736,74750,74750
1892,704,74786,74786
1893,736,74822,74822
1894,736,74858,74858
1895,736,74894,74894
1896,704,74930,74930
1897,704,74966,74966
1898,736,75002,75002
1899,736,75038,75038
1900,736,75074,75074
1901,704,75110,75110
1902,704,75146,75146
1903,704,75182,75182
1904,704,75218,75218
1905,736,75254,75254
1906,736,75290,75290
1907,736,75326,75326
1908,704,75362,75362
1909,736,75398,75398
1910,704,75434,75434
1911,672,75470,75470
1912,704,75506,75506
1913,704,75542,75542
1914,736,75578,75578
1915,736,75614,75614
1916,736,75650,75650
1917,736,75686,75686
1918,736,75722,75722
1919,768,75758,75758
1920,736,75794,75794
1921,704,75830,75830
1922,768,75866,75866
1923,736,75902,75902
1924,736,75938,75938
1925,704,75974,75974
1926,768,76010,76010
1927,736,76046,76046
1928,736,76082,76082
1929,768,76118,76118
1930,736,76154,76154
1931,736,76190,76190
1932,736,76226,76226
1933,736,76262,76262
1934,704,76298,76298
1935,704,76334,76334
1936,704,76370,76370
1937,736,76406,76406
1938,736,76442,76442
1939,704,76478,76478
1940,704,76514,76514
1941,704,76550,76550
1942,736,76586,76586
1943,768,76622,76622
1944,704,76658,76658
1945,768,76694,76694
1946,832,76730,76730
1947,704,76766,76766
1948,736,76802,76802
1949,704,76838,76838
1950,704,76874,76874
1951,736,76910,76910
1952,768,76946,76946
1953,736,76982,76982
1954,768,77018,77018
1955,736,77054,77054
1956,736,77090,77090
1957,704,77126,77126
1958,736,77162,77162
1959,736,77198,77198
1960,736,77234,77234
1961,704,77270,77270
1962,736,77306,77306
1963,736,77342,77342
1964,704,77378,77378
1965,704,77414,77414
1966,736,77450,77450
1967,736,77486,77486
1968,704,77522,77522
1969,736,77558,77558
1970,704,77594,77594
1971,768,77630,77630
1972,736,77666,77666
1973,672,77702,77702
1974,704,77738,77738
1975,736,77774,77774
1976,704,77810,77810
1977,736,77846,77846
1978,736,77882,77882
1979,736,77918,77918
1980,736,77954,77954
1981,736,77990,77990
1982,736,78026,78026
1983,736,78062,78062
1984,736,78098,78098
1985,736,78134,78134
1986,704,78170,78170
1987,736,78206,78206
1988,736,78242,78242
1989,704,78278,78278
1990,704,78314,78314
1991,704,78350,78350
1992,704,78386,78386
1993,704,78422,78422
1994,704,78458,78458
1995,704,78494,78494
1996,704,78530,78530
1997,736,78566,78566
1998,736,78602,78602
1999,704,78638,78638
2000,768,78674,78674
2001,768,78710,78710
2002,736,78746,78746
2003,736,78782,78782
2004,736,78818,78818
2005,736,78854,78854
2006,736,78890,78890
2007,736,78926,78926
2008,736,78962,78962
2009,736,78998,78998
2010,736,79034,79034
2011,704,79070,79070
2012,736,79106,79106
2013,704,79142,79142
2014,704,79178,79178
2015,736,79214,79214
2016,832,79250,79250
2017,736,79286,79286
2018,736,79322,79322
2019,704,79358,79358
2020,736,79394,79394
2021,704,79430,79430
2022,736,79466,79466
2023,704,79502,79502
2024,736,79538,79538
2025,736,79574,79574
2026,736,79610,79610
2027,832,79646,79646
2028,704,79682,79682
2029,736,79718,79718
2030,704,79754,79754
2031,704,79790,79790
2032,736,79826,79826
2033,704,79862,79862
2034,736,79898,79898
2035,736,79934,79934
2036,704,79970,79970
2037,736,80006,80006
2038,736,80042,80042
2039,736,80078,80078
2040,736,80114,80114
2041,768,80150,80150
2042,704,80186,80186
2043,832,80222,80222
2044,704,80258,80258
2045,704,80294,80294
2046,704,80330,80330
2047,704,80366,80366
2048,736,80402,80402
2049,768,80438,80438
2050,736,80474,80474
2051,736,80510,80510
2052,736,80546,80546
2053,736,80582,80582
2054,736,80618,80618
2055,736,80654,80654
2056,704,80690,80690
2057,736,80726,80726
2058,704,80762,80762
2059,800,80798,80798
2060,704,80834,80834
2061,736,80870,80870
2062,736,80906,80906
2063,4286304,80942,80942
2064,992,80978,80978
2065,768,81014,81014
2066,736,81050,81050
2067,768,81086,81086
2068,704,81122,81122
2069,736,81158,81158
2070,704,81194,81194
2071,736,81230,81230
2072,736,81266,81266
2073,736,81302,81302
2074,704,81338,81338
2075,768,81374,81374
2076,736,81410,81410
2077,736,81446,81446
2078,736,81482,81482
2079,768,81518,81518
2080,704,81554,81554
2081,704,81590,81590
2082,736,81626,81626
2083,736,81662,81662
2084,736,81698,81698
2085,896,81734,81734
2086,736,81770,81770
2087,736,81806,81806
2088,704,81842,81842
2089,704,81878,81878
2090,736,81914,81914
2091,704,81950,81950
2092,704,81986,81986
2093,736,82022,82022
2094,736,82058,82058
2095,736,82094,82094
2096,736,82130,82130
2097,704,82166,82166
2098,736,82202,82202
2099,736,82238,82238
2100,736,82274,82274
2101,704,82310,82310
2102,704,82346,82346
2103,736,82382,82382
2104,704,82418,82418
2105,736,82454,82454
2106,768,82490,82490
2107,704,82526,82526
2108,736,82562,82562
2109,736,82598,82598
2110,736,82634,82634
2111,992,82670,82670
2112,736,82706,82706
2113,704,82742,82742
2114,768,82778,82778
2115,736,82814,82814
2116,736,82850,82850
2117,704,82886,82886
2118,704,82922,82922
2119,736,82958,82958
2120,704,82994,82994
2121,736,83030,83030
2122,960,83066,83066
2123,768,83102,83102
2124,768,83138,83138
2125,768,83174,83174
2126,736,83210,83210
2127,896,83246,83246
2128,736,83282,83282
2129,736,83318,83318
2130,736,83354,83354
2131,704,83390,83390
2132,704,83426,83426
2133,736,83462,83462
2134,768,83498,83498
2135,704,83534,83534
2136,768,83570,83570
2137,704,83606,83606
2138,704,83642,83642
2139,704,83678,83678
2140,736,83714,83714
2141,704,83750,83750
2142,736,83786,83786
2143,704,83822,83822
2144,736,83858,83858
2145,704,83894,83894
2146,736,83930,83930
2147,736,83966,83966
2148,704,84002,84002
2149,768,84038,84038
2150,736,84074,84074
2151,736,84110,84110
2152,704,84146,84146
2153,736,84182,84182
2154,704,84218,84218
2155,768,84254,84254
2156,736,84290,84290
2157,736,84326,84326
2158,736,84362,84362
2159,736,84398,84398
2160,736,84434,84434
2161,768,84470,84470
2162,736,84506,84506
2163,736,84542,84542
2164,896,84578,84578
2165,736,84614,84614
2166,736,84650,84650
2167,704,84686,84686
2168,736,84722,84722
2169,960,84758,84758
2170,768,84794,84794
2171,736,84830,84830
2172,704,84866,84866
2173,736,84902,84902
2174,704,84938,84938
2175,768,84974,84974
2176,768,85010,85010
2177,768,85046,85046
2178,736,85082,85082
2179,704,85118,85118
2180,704,85154,85154
2181,704,85190,85190
2182,704,85226,85226
2183,704,85262,85262
2184,736,85298,85298
2185,736,85334,85334
2186,704,85370,85370
2187,736,85406,85406
2188,736,85442,85442
2189,736,85478,85478
2190,704,85514,85514
2191,704,85550,85550
2192,736,85586,85586
2193,704,85622,85622
2194,736,85658,85658
2195,672,85694,85694
2196,672,85730,85730
2197,704,85766,85766
2198,704,85802,85802
2199,704,85838,85838
2200,704,85874,85874
2201,736,85910,85910
2202,704,85946,85946
2203,736,85982,85982
2204,736,86018,86018
2205,704,86054,86054
2206,736,86090,86090
2207,736,86126,86126
2208,704,86162,86162
2209,704,86198,86198
2210,704,86234,86234
2211,704,86270,86270
2212,960,86306,86306
2213,704,86342,86342
2214,736,86378,86378
2215,736,86414,86414
2216,704,86450,86450
2217,704,86486,86486
2218,736,86522,86522
2219,736,86558,86558
2220,704,86594,86594
2221,736,86630,86630
2222,704,86666,86666
2223,704,86702,86702
2224,672,86738,86738
2225,704,86774,86774
2226,704,86810,86810
2227,736,86846,86846
2228,704,86882,86882
2229,704,86918,86918
2230,704,86954,86954
2231,736,86990,86990
2232,736,87026,87026
2233,736,87062,87062
2234,736,87098,87098
2235,704,87134,87134
2236,704,87170,87170
2237,704,87206,87206
2238,704,87242,87242
2239,736,87278,87278
2240,768,87314,87314
2241,704,87350,87350
2242,704,87386,87386
2243,704,87422,87422
2244,704,87458,87458
2245,736,87494,87494
2246,736,87530,87530
2247,736,87566,87566
2248,736,87602,87602
2249,736,87638,87638
2250,736,87674,87674
2251,768,87710,87710
2252,704,87746,87746
2253,736,87782,87782
2254,704,87818,87818
2255,768,87854,87854
2256,704,87890,87890
2257,736,87926,87926
2258,704,87962,87962
2259,736,87998,87998
2260,736,88034,88034
2261,704,88070,88070
2262,704,88106,88106
2263,704,88142,88142
2264,704,88178,88178
2265,704,88214,88214
2266,704,88250,88250
2267,704,88286,88286
2268,736,88322,88322
2269,704,88358,88358
2270,736,88394,88394
2271,768,88430,88430
2272,736,88466,88466
2273,736,88502,88502
2274,736,88538,88538
2275,736,88574,88574
2276,736,88610,88610
2277,768,88646,88646
2278,704,88682,88682
2279,704,88718,88718
2280,736,88754,88754
2281,736,88790,88790
2282,736,88826,88826
2283,704,88862,88862
2284,704,88898,88898
2285,736,88934,88934
2286,704,88970,88970
2287,704,89006,89006
2288,704,89042,89042
2289,704,89078,89078
2290,704,89114,89114
2291,736,89150,89150
2292,704,89186,89186
2293,736,89222,89222
2294,736,89258,89258
2295,704,89294,89294
2296,704,89330,89330
2297,704,89366,89366
2298,704,89402,89402
2299,704,89438,89438
2300,704,89474,89474
2301,704,89510,89510
2302,704,89546,89546
2303,704,89582,89582
2304,704,89618,89618
2305,704,89654,89654
2306,704,89690,89690
2307,704,89726,89726
2308,704,89762,89762
2309,704,89798,89798
2310,736,89834,89834
2311,704,89870,89870
2312,736,89906,89906
2313,704,89942,89942
2314,704,89978,89978
2315,704,90014,90014
2316,2844896,90050,90050
2317,1056,90086,90086
2318,800,90122,90122
2319,768,90158,90158
2320,704,90194,90194
2321,768,90230,90230
2322,736,90266,90266
2323,736,90302,90302
2324,704,90338,90338
2325,736,90374,90374
2326,736,90410,90410
2327,704,90446,90446
2328,736,90482,90482
2329,736,90518,90518
2330,768,90554,90554
2331,736,90590,90590
2332,736,90626,90626
2333,736,90662,90662
2334,704,90698,90698
2335,768,90734,90734
2336,736,90770,90770
2337,736,90806,90806
2338,704,90842,90842
2339,704,90878,90878
2340,736,90914,90914
2341,768,90950,90950
2342,704,90986,90986
2343,736,91022,91022
2344,736,91058,91058
2345,736,91094,91094
2346,896,91130,91130
2347,896,91166,91166
2348,736,91202,91202
2349,704,91238,91238
2350,736,91274,91274
2351,768,91310,91310
2352,736,91346,91346
2353,736,91382,91382
2354,736,91418,91418
2355,704,91454,91454
2356,704,91490,91490
2357,736,91526,91526
2358,736,91562,91562
2359,704,91598,91598
2360,768,91634,91634
2361,736,91670,91670
2362,736,91706,91706
2363,736,91742,91742
2364,704,91778,91778
2365,704,91814,91814
2366,704,91850,91850
2367,768,91886,91886
2368,736,91922,91922
2369,704,91958,91958
2370,736,91994,91994
2371,672,92030,92030
2372,832,92066,92066
2373,736,92102,92102
2374,704,92138,92138
2375,736,92174,92174
2376,736,92210,92210
2377,736,92246,92246
2378,736,92282,92282
2379,832,92318,92318
2380,704,92354,92354
2381,800,92390,92390
2382,736,92426,92426
