HUD frame time nsec:,37519000

Range Index,Elapsed Time, First Event,Last Event
1359,736,59092,59092
1360,736,59143,59143
1361,736,59179,59179
1362,704,59230,59230
1363,704,59266,59266
1364,736,59317,59317
1365,736,59353,59353
1366,736,59404,59404
1367,736,59440,59440
1368,736,59491,59491
1369,736,59527,59527
1370,736,59578,59578
1371,736,59614,59614
1372,736,59665,59665
1373,704,59701,59701
1374,704,59752,59752
1375,704,59788,59788
1376,736,59839,59839
1377,736,59875,59875
1378,736,59926,59926
1379,704,59962,59962
1380,704,60013,60013
1381,704,60049,60049
1382,736,60100,60100
1383,736,60136,60136
1384,800,60187,60187
1385,704,60223,60223
1386,736,60274,60274
1387,736,60310,60310
1388,736,60361,60361
1389,704,60397,60397
1390,736,60448,60448
1391,736,60484,60484
1392,736,60535,60535
1393,768,60571,60571
1394,736,60622,60622
1395,704,60658,60658
1396,736,60709,60709
1397,736,60745,60745
1398,704,60796,60796
1399,704,60832,60832
1400,928,60883,60883
1401,736,60919,60919
1402,704,60970,60970
1403,768,61006,61006
1404,704,61057,61057
1405,704,61093,61093
1406,672,61144,61144
1407,736,61180,61180
1408,736,61231,61231
1409,704,61267,61267
1410,736,61318,61318
1411,736,61354,61354
1412,704,61405,61405
1413,736,61441,61441
1414,704,61492,61492
1415,704,61528,61528
1416,704,61579,61579
1417,736,61615,61615
1418,736,61666,61666
1419,704,61702,61702
1420,736,61753,61753
1421,736,61789,61789
1422,704,61840,61840
1423,704,61876,61876
1424,736,61927,61927
1425,704,61963,61963
1426,704,62014,62014
1427,704,62050,62050
1428,736,62101,62101
1429,704,62137,62137
1430,704,62188,62188
1431,736,62224,62224
1432,704,62275,62275
1433,992,62311,62311
1434,736,62362,62362
1435,704,62398,62398
1436,736,62449,62449
1437,736,62485,62485
1438,704,62536,62536
1439,704,62572,62572
1440,736,62623,62623
1441,768,62659,62659
1442,736,62710,62710
1443,736,62746,62746
1444,704,62797,62797
1445,704,62833,62833
1446,736,62884,62884
1447,704,62920,62920
1448,704,62971,62971
1449,736,63007,63007
1450,736,63058,63058
1451,704,63094,63094
1452,736,63145,63145
1453,736,63181,63181
1454,704,63232,63232
1455,736,63268,63268
1456,768,63319,63319
1457,736,63355,63355
1458,736,63406,63406
1459,736,63442,63442
1460,704,63493,63493
1461,736,63529,63529
1462,736,63580,63580
1463,736,63616,63616
1464,736,63667,63667
1465,736,63703,63703
1466,704,63754,63754
1467,736,63790,63790
1468,736,63841,63841
1469,736,63877,63877
1470,704,63928,63928
1471,704,63964,63964
1472,736,64015,64015
1473,736,64051,64051
1474,736,64102,64102
1475,736,64138,64138
1476,704,64189,64189
1477,704,64225,64225
1478,704,64276,64276
1479,704,64312,64312
1480,704,64363,64363
1481,736,64399,64399
1482,704,64450,64450
1483,704,64486,64486
1484,736,64537,64537
1485,736,64573,64573
1486,736,64624,64624
1487,736,64660,64660
1488,672,64711,64711
1489,704,64747,64747
1490,736,64798,64798
1491,704,64834,64834
1492,736,64885,64885
1493,704,64921,64921
1494,704,64972,64972
1495,704,65008,65008
1496,3679168,65059,65059
1497,768,65095,65095
1498,736,65146,65146
1499,736,65182,65182
1500,768,65233,65233
1501,736,65269,65269
1502,704,65320,65320
1503,768,65356,65356
1504,736,65407,65407
1505,800,65443,65443
1506,832,65494,65494
1507,736,65530,65530
1508,704,65581,65581
1509,704,65617,65617
1510,704,65668,65668
1511,832,65704,65704
1512,736,65755,65755
1513,704,65791,65791
1514,736,65842,65842
1515,736,65878,65878
1516,704,65929,65929
1517,768,65965,65965
1518,736,66016,66016
1519,704,66052,66052
1520,704,66103,66103
1521,704,66139,66139
1522,704,66190,66190
1523,704,66226,66226
1524,704,66277,66277
1525,704,66313,66313
1526,704,66364,66364
1527,736,66400,66400
1528,704,66451,66451
1529,736,66487,66487
1530,736,66538,66538
1531,704,66574,66574
1532,736,66625,66625
1533,736,66661,66661
1534,864,66712,66712
1535,832,66748,66748
1536,704,66799,66799
1537,736,66835,66835
1538,800,66886,66886
1539,736,66922,66922
1540,736,66973,66973
1541,736,67009,67009
1542,736,67060,67060
1543,704,67096,67096
1544,704,67147,67147
1545,736,67183,67183
1546,704,67234,67234
1547,704,67270,67270
1548,736,67321,67321
1549,800,67357,67357
1550,704,67408,67408
1551,704,67444,67444
1552,704,67495,67495
1553,736,67531,67531
1554,704,67582,67582
1555,960,67618,67618
1556,704,67669,67669
1557,736,67705,67705
1558,736,67756,67756
1559,736,67792,67792
1560,736,67843,67843
1561,896,67879,67879
1562,704,67930,67930
1563,704,67966,67966
1564,864,68017,68017
1565,832,68053,68053
1566,704,68104,68104
1567,704,68140,68140
1568,704,68191,68191
1569,736,68227,68227
1570,704,68278,68278
1571,736,68314,68314
1572,704,68365,68365
1573,736,68401,68401
1574,736,68452,68452
1575,736,68488,68488
1576,800,68539,68539
1577,736,68575,68575
1578,736,68626,68626
1579,736,68662,68662
1580,704,68713,68713
1581,704,68749,68749
1582,704,68800,68800
1583,736,68836,68836
1584,736,68887,68887
1585,736,68923,68923
1586,704,68974,68974
1587,736,69010,69010
1588,704,69061,69061
1589,704,69097,69097
1590,704,69148,69148
1591,736,69184,69184
1592,736,69235,69235
1593,704,69271,69271
1594,736,69322,69322
1595,704,69358,69358
1596,736,69409,69409
1597,736,69445,69445
1598,736,69496,69496
1599,800,69532,69532
1600,736,69583,69583
1601,704,69619,69619
1602,736,69670,69670
1603,736,69706,69706
1604,704,69757,69757
1605,736,69793,69793
1606,704,69844,69844
1607,736,69880,69880
1608,704,69931,69931
1609,800,69967,69967
1610,704,70018,70018
1611,736,70054,70054
1612,704,70105,70105
1613,736,70141,70141
1614,704,70192,70192
1615,736,70228,70228
1616,736,70279,70279
1617,768,70315,70315
1618,736,70366,70366
1619,736,70402,70402
1620,736,70453,70453
1621,736,70489,70489
1622,704,70540,70540
1623,736,70576,70576
1624,736,70627,70627
1625,896,70663,70663
1626,704,70714,70714
1627,736,70750,70750
1628,704,70801,70801
1629,704,70837,70837
1630,736,70888,70888
1631,736,70924,70924
1632,704,70975,70975
1633,704,71011,71011
1634,704,71062,71062
1635,736,71098,71098
1636,704,71149,71149
1637,704,71185,71185
1638,736,71236,71236
1639,704,71272,71272
1640,736,71323,71323
1641,704,71359,71359
1642,736,71410,71410
1643,704,71446,71446
1644,736,71497,71497
1645,704,71533,71533
1646,704,71584,71584
1647,704,71620,71620
1648,736,71671,71671
1649,704,71707,71707
1650,736,71758,71758
1651,736,71794,71794
1652,704,71845,71845
1653,704,71881,71881
1654,704,71932,71932
1655,704,71968,71968
1656,704,72019,72019
1657,704,72055,72055
1658,736,72106,72106
1659,736,72142,72142
1660,736,72193,72193
1661,704,72229,72229
1662,704,72280,72280
1663,736,72316,72316
1664,736,72367,72367
1665,736,72403,72403
1666,672,72454,72454
1667,704,72490,72490
1668,704,72541,72541
1669,704,72577,72577
1670,672,72628,72628
1671,704,72664,72664
1672,704,72715,72715
1673,704,72751,72751
1674,704,72802,72802
1675,704,72838,72838
1676,704,72889,72889
1677,704,72925,72925
1678,672,72976,72976
1679,704,73012,73012
1680,736,73063,73063
1681,704,73099,73099
1682,704,73150,73150
1683,736,73186,73186
1684,704,73237,73237
1685,704,73273,73273
1686,704,73324,73324
1687,736,73360,73360
1688,736,73411,73411
1689,704,73447,73447
1690,704,73498,73498
1691,704,73534,73534
1692,704,73585,73585
1693,704,73621,73621
1694,704,73672,73672
1695,704,73708,73708
1696,704,73759,73759
1697,704,73795,73795
1698,704,73846,73846
1699,704,73882,73882
1700,704,73933,73933
1701,800,73969,73969
1702,704,74020,74020
1703,704,74056,74056
1704,672,74107,74107
1705,704,74143,74143
1706,704,74194,74194
1707,736,74230,74230
1708,704,74281,74281
1709,672,74317,74317
1710,704,74368,74368
1711,704,74404,74404
1712,704,74455,74455
1713,3876096,74491,74491
1714,2432,74542,74542
1715,736,74578,74578
1716,736,74629,74629
1717,768,74665,74665
1718,896,74716,74716
1719,736,74752,74752
1720,704,74803,74803
1721,736,74839,74839
1722,768,74890,74890
1723,736,74926,74926
1724,768,74977,74977
1725,736,75013,75013
1726,704,75064,75064
1727,800,75100,75100
1728,800,75151,75151
1729,800,75187,75187
1730,736,75238,75238
1731,704,75274,75274
1732,704,75325,75325
1733,704,75361,75361
1734,704,75412,75412
1735,864,75448,75448
1736,864,75499,75499
1737,736,75535,75535
1738,736,75586,75586
1739,736,75622,75622
1740,736,75673,75673
1741,736,75709,75709
1742,736,75760,75760
1743,704,75796,75796
1744,736,75847,75847
1745,736,75883,75883
1746,736,75934,75934
1747,736,75970,75970
1748,704,76021,76021
1749,736,76057,76057
1750,704,76108,76108
1751,704,76144,76144
1752,704,76195,76195
1753,704,76231,76231
1754,704,76282,76282
1755,704,76318,76318
1756,736,76369,76369
1757,736,76405,76405
1758,736,76456,76456
1759,736,76492,76492
1760,704,76543,76543
1761,928,76579,76579
1762,736,76630,76630
1763,704,76666,76666
1764,736,76717,76717
1765,736,76753,76753
1766,960,76804,76804
1767,736,76840,76840
1768,704,76891,76891
1769,768,76927,76927
1770,704,76978,76978
1771,736,77014,77014
1772,736,77065,77065
1773,736,77101,77101
1774,704,77152,77152
1775,736,77188,77188
1776,736,77239,77239
1777,832,77275,77275
1778,704,77326,77326
1779,736,77362,77362
1780,704,77413,77413
1781,704,77449,77449
1782,736,77500,77500
1783,736,77536,77536
1784,704,77587,77587
1785,704,77623,77623
1786,704,77674,77674
1787,736,77710,77710
1788,704,77761,77761
1789,736,77797,77797
1790,704,77848,77848
1791,704,77884,77884
1792,704,77935,77935
1793,736,77971,77971
1794,832,78022,78022
1795,704,78058,78058
1796,736,78109,78109
1797,704,78145,78145
1798,736,78196,78196
1799,768,78232,78232
1800,800,78283,78283
1801,704,78319,78319
1802,704,78370,78370
1803,736,78406,78406
1804,928,78457,78457
1805,736,78493,78493
1806,704,78544,78544
1807,736,78580,78580
1808,736,78631,78631
1809,736,78667,78667
1810,704,78718,78718
1811,864,78754,78754
1812,736,78805,78805
1813,736,78841,78841
1814,736,78892,78892
1815,736,78928,78928
1816,896,78979,78979
1817,736,79015,79015
1818,736,79066,79066
1819,736,79102,79102
1820,800,79153,79153
1821,704,79189,79189
1822,704,79240,79240
1823,736,79276,79276
1824,736,79327,79327
1825,736,79363,79363
1826,736,79414,79414
1827,704,79450,79450
1828,736,79501,79501
1829,736,79537,79537
1830,736,79588,79588
1831,832,79624,79624
1832,704,79675,79675
1833,704,79711,79711
1834,672,79762,79762
1835,736,79798,79798
1836,704,79849,79849
1837,736,79885,79885
1838,736,79922,79922
1839,736,79958,79958
1840,704,79994,79994
1841,704,80030,80030
1842,736,80066,80066
1843,704,80102,80102
1844,736,80138,80138
1845,704,80174,80174
1846,704,80210,80210
1847,736,80246,80246
1848,736,80282,80282
1849,736,80318,80318
1850,736,80354,80354
1851,736,80390,80390
1852,704,80426,80426
1853,704,80462,80462
1854,736,80498,80498
1855,736,80534,80534
1856,736,80570,80570
1857,768,80606,80606
1858,896,80642,80642
1859,736,80678,80678
1860,736,80714,80714
1861,704,80750,80750
1862,736,80786,80786
1863,704,80822,80822
1864,736,80858,80858
1865,704,80894,80894
1866,704,80930,80930
1867,704,80966,80966
1868,736,81002,81002
1869,704,81038,81038
1870,704,81074,81074
1871,736,81110,81110
1872,704,81146,81146
1873,736,81182,81182
1874,704,81218,81218
1875,704,81254,81254
1876,736,81290,81290
1877,704,81326,81326
1878,736,81362,81362
1879,736,81398,81398
1880,736,81434,81434
1881,704,81470,81470
1882,736,81506,81506
1883,736,81542,81542
1884,704,81578,81578
1885,736,81614,81614
1886,736,81650,81650
1887,704,81686,81686
1888,736,81722,81722
1889,736,81758,81758
1890,704,81794,81794
1891,704,81830,81830
1892,704,81866,81866
1893,704,81902,81902
1894,704,81938,81938
1895,736,81974,81974
1896,704,82010,82010
1897,704,82046,82046
1898,704,82082,82082
1899,704,82118,82118
1900,736,82154,82154
1901,704,82190,82190
1902,704,82226,82226
1903,736,82262,82262
1904,704,82298,82298
1905,704,82334,82334
1906,704,82370,82370
1907,704,82406,82406
1908,736,82442,82442
1909,704,82478,82478
1910,736,82514,82514
1911,736,82550,82550
1912,704,82586,82586
1913,704,82622,82622
1914,736,82658,82658
1915,704,82694,82694
1916,704,82730,82730
1917,704,82766,82766
1918,672,82802,82802
1919,704,82838,82838
1920,704,82874,82874
1921,704,82910,82910
1922,736,82946,82946
1923,704,82982,82982
1924,800,83018,83018
1925,704,83054,83054
1926,736,83090,83090
1927,704,83126,83126
1928,704,83162,83162
1929,704,83198,83198
1930,736,83234,83234
1931,704,83270,83270
1932,704,83306,83306
1933,704,83342,83342
1934,704,83378,83378
1935,928,83414,83414
1936,736,83450,83450
1937,704,83486,83486
1938,736,83522,83522
1939,704,83558,83558
1940,704,83594,83594
1941,736,83630,83630
1942,704,83666,83666
1943,736,83702,83702
1944,736,83738,83738
1945,3861184,83774,83774
1946,704,83810,83810
1947,736,83846,83846
1948,768,83882,83882
1949,736,83918,83918
1950,704,83954,83954
1951,736,83990,83990
1952,768,84026,84026
1953,704,84062,84062
1954,704,84098,84098
1955,768,84134,84134
1956,736,84170,84170
1957,704,84206,84206
1958,800,84242,84242
1959,736,84278,84278
1960,736,84314,84314
1961,768,84350,84350
1962,896,84386,84386
1963,768,84422,84422
1964,704,84458,84458
1965,768,84494,84494
1966,768,84530,84530
1967,704,84566,84566
1968,736,84602,84602
1969,736,84638,84638
1970,704,84674,84674
1971,736,84710,84710
1972,736,84746,84746
1973,736,84782,84782
1974,864,84818,84818
1975,704,84854,84854
1976,704,84890,84890
1977,736,84926,84926
1978,928,84962,84962
1979,736,84998,84998
1980,704,85034,85034
1981,736,85070,85070
1982,736,85106,85106
1983,736,85142,85142
1984,736,85178,85178
1985,768,85214,85214
1986,704,85250,85250
1987,768,85286,85286
1988,736,85322,85322
1989,704,85358,85358
1990,800,85394,85394
1991,736,85430,85430
1992,736,85466,85466
1993,736,85502,85502
1994,864,85538,85538
1995,736,85574,85574
1996,736,85610,85610
1997,704,85646,85646
1998,736,85682,85682
1999,736,85718,85718
2000,736,85754,85754
2001,736,85790,85790
2002,768,85826,85826
2003,736,85862,85862
2004,704,85898,85898
2005,832,85934,85934
2006,704,85970,85970
2007,736,86006,86006
2008,736,86042,86042
2009,736,86078,86078
2010,928,86114,86114
2011,736,86150,86150
2012,736,86186,86186
2013,736,86222,86222
2014,736,86258,86258
2015,768,86294,86294
2016,736,86330,86330
2017,736,86366,86366
2018,736,86402,86402
2019,736,86438,86438
2020,736,86474,86474
2021,736,86510,86510
2022,736,86546,86546
2023,736,86582,86582
2024,736,86618,86618
2025,704,86654,86654
2026,864,86690,86690
2027,736,86726,86726
2028,736,86762,86762
2029,736,86798,86798
2030,704,86834,86834
2031,736,86870,86870
2032,736,86906,86906
2033,736,86942,86942
2034,736,86978,86978
2035,736,87014,87014
2036,736,87050,87050
2037,736,87086,87086
2038,736,87122,87122
2039,736,87158,87158
2040,736,87194,87194
2041,736,87230,87230
2042,736,87266,87266
2043,704,87302,87302
2044,736,87338,87338
2045,704,87374,87374
2046,704,87410,87410
2047,736,87446,87446
2048,736,87482,87482
2049,736,87518,87518
2050,736,87554,87554
2051,704,87590,87590
2052,736,87626,87626
2053,736,87662,87662
2054,736,87698,87698
2055,736,87734,87734
2056,736,87770,87770
2057,704,87806,87806
2058,736,87842,87842
2059,736,87878,87878
2060,704,87914,87914
2061,704,87950,87950
2062,704,87986,87986
2063,704,88022,88022
2064,864,88058,88058
2065,704,88094,88094
2066,736,88130,88130
2067,704,88166,88166
2068,736,88202,88202
2069,704,88238,88238
2070,832,88274,88274
2071,736,88310,88310
2072,736,88346,88346
2073,704,88382,88382
2074,736,88418,88418
2075,736,88454,88454
2076,736,88490,88490
2077,736,88526,88526
2078,704,88562,88562
2079,736,88598,88598
2080,864,88634,88634
2081,736,88670,88670
2082,736,88706,88706
2083,704,88742,88742
2084,704,88778,88778
2085,736,88814,88814
2086,768,88850,88850
2087,736,88886,88886
2088,736,88922,88922
2089,768,88958,88958
2090,736,88994,88994
2091,736,89030,89030
2092,736,89066,89066
2093,736,89102,89102
2094,736,89138,89138
2095,736,89174,89174
2096,736,89210,89210
2097,832,89246,89246
2098,800,89282,89282
2099,736,89318,89318
2100,704,89354,89354
2101,736,89390,89390
2102,736,89426,89426
2103,704,89462,89462
2104,704,89498,89498
2105,736,89534,89534
2106,736,89570,89570
2107,704,89606,89606
2108,736,89642,89642
2109,736,89678,89678
2110,736,89714,89714
2111,736,89750,89750
2112,736,89786,89786
2113,704,89822,89822
2114,704,89858,89858
2115,736,89894,89894
2116,704,89930,89930
2117,736,89966,89966
2118,864,90002,90002
2119,736,90038,90038
2120,736,90074,90074
2121,736,90110,90110
2122,736,90146,90146
2123,736,90182,90182
2124,736,90218,90218
2125,704,90254,90254
2126,736,90290,90290
2127,736,90326,90326
2128,704,90362,90362
2129,736,90398,90398
2130,768,90434,90434
2131,736,90470,90470
2132,736,90506,90506
2133,704,90542,90542
2134,704,90578,90578
2135,736,90614,90614
2136,736,90650,90650
2137,736,90686,90686
2138,736,90722,90722
2139,704,90758,90758
2140,736,90794,90794
2141,704,90830,90830
2142,736,90866,90866
2143,736,90902,90902
2144,736,90938,90938
2145,704,90974,90974
2146,704,91010,91010
2147,704,91046,91046
2148,704,91082,91082
2149,736,91118,91118
2150,736,91154,91154
2151,704,91190,91190
2152,736,91226,91226
2153,704,91262,91262
2154,736,91298,91298
2155,704,91334,91334
2156,704,91370,91370
2157,704,91406,91406
2158,736,91442,91442
2159,736,91478,91478
2160,736,91514,91514
2161,736,91550,91550
2162,704,91586,91586
2163,704,91622,91622
2164,736,91658,91658
2165,704,91694,91694
2166,736,91730,91730
2167,768,91766,91766
2168,704,91802,91802
2169,704,91838,91838
2170,704,91874,91874
2171,736,91910,91910
2172,736,91946,91946
2173,736,91982,91982
2174,704,92018,92018
2175,704,92054,92054
2176,704,92090,92090
2177,704,92126,92126
2178,704,92162,92162
2179,704,92198,92198
2180,736,92234,92234
2181,736,92270,92270
2182,704,92306,92306
2183,928,92342,92342
2184,736,92378,92378
2185,736,92414,92414
2186,704,92450,92450
2187,736,92486,92486
2188,704,92522,92522
2189,704,92558,92558
2190,736,92594,92594
2191,736,92630,92630
2192,704,92666,92666
2193,736,92702,92702
2194,736,92738,92738
2195,704,92774,92774
2196,736,92810,92810
2197,672,92846,92846
2198,3927296,92882,92882
2199,704,92918,92918
2200,800,92954,92954
2201,704,92990,92990
2202,704,93026,93026
2203,800,93062,93062
2204,672,93098,93098
2205,704,93134,93134
2206,736,93170,93170
2207,736,93206,93206
2208,704,93242,93242
2209,768,93278,93278
2210,768,93314,93314
2211,768,93350,93350
2212,800,93386,93386
2213,704,93422,93422
2214,768,93458,93458
2215,704,93494,93494
2216,768,93530,93530
2217,768,93566,93566
2218,704,93602,93602
2219,736,93638,93638
2220,960,93674,93674
2221,736,93710,93710
2222,704,93746,93746
2223,704,93782,93782
2224,896,93818,93818
2225,704,93854,93854
2226,736,93890,93890
2227,736,93926,93926
2228,704,93962,93962
2229,704,93998,93998
2230,736,94034,94034
2231,704,94070,94070
2232,736,94106,94106
2233,704,94142,94142
2234,736,94178,94178
2235,736,94214,94214
2236,736,94250,94250
2237,736,94286,94286
2238,736,94322,94322
2239,736,94358,94358
2240,736,94394,94394
2241,736,94430,94430
2242,736,94466,94466
2243,736,94502,94502
2244,736,94538,94538
2245,736,94574,94574
2246,768,94610,94610
2247,928,94646,94646
2248,736,94682,94682
2249,736,94718,94718
2250,736,94754,94754
2251,800,94790,94790
2252,736,94826,94826
2253,736,94862,94862
2254,736,94898,94898
2255,736,94934,94934
2256,736,94970,94970
2257,768,95006,95006
2258,736,95042,95042
2259,800,95078,95078
2260,736,95114,95114
2261,736,95150,95150
2262,736,95186,95186
2263,896,95222,95222
2264,704,95258,95258
2265,736,95294,95294
2266,736,95330,95330
2267,704,95366,95366
2268,704,95402,95402
2269,736,95438,95438
2270,704,95474,95474
2271,736,95510,95510
2272,768,95546,95546
2273,736,95582,95582
2274,736,95618,95618
2275,736,95654,95654
2276,736,95690,95690
2277,768,95726,95726
2278,768,95762,95762
2279,736,95798,95798
2280,736,95834,95834
2281,736,95870,95870
2282,832,95906,95906
2283,768,95942,95942
2284,736,95978,95978
2285,768,96014,96014
2286,736,96050,96050
2287,736,96086,96086
2288,736,96122,96122
2289,736,96158,96158
2290,832,96194,96194
2291,736,96230,96230
2292,736,96266,96266
2293,736,96302,96302
2294,832,96338,96338
2295,736,96374,96374
2296,736,96410,96410
2297,736,96446,96446
2298,832,96482,96482
2299,832,96518,96518
2300,736,96554,96554
2301,736,96590,96590
2302,736,96626,96626
2303,736,96662,96662
2304,736,96698,96698
2305,736,96734,96734
2306,736,96770,96770
2307,736,96806,96806
2308,768,96842,96842
2309,736,96878,96878
2310,832,96914,96914
2311,736,96950,96950
2312,704,96986,96986
2313,704,97022,97022
2314,736,97058,97058
2315,704,97094,97094
2316,736,97130,97130
2317,768,97166,97166
2318,736,97202,97202
2319,704,97238,97238
2320,704,97274,97274
2321,736,97310,97310
2322,768,97346,97346
2323,704,97382,97382
2324,736,97418,97418
2325,736,97454,97454
2326,736,97490,97490
2327,896,97526,97526
2328,736,97562,97562
2329,736,97598,97598
2330,736,97634,97634
2331,704,97670,97670
2332,768,97706,97706
2333,704,97742,97742
2334,704,97778,97778
2335,736,97814,97814
2336,704,97850,97850
2337,736,97886,97886
2338,736,97922,97922
2339,736,97958,97958
2340,704,97994,97994
2341,736,98030,98030
2342,704,98066,98066
2343,736,98102,98102
2344,704,98138,98138
2345,736,98174,98174
2346,704,98210,98210
2347,736,98246,98246
2348,736,98282,98282
2349,960,98318,98318
2350,736,98354,98354
2351,736,98390,98390
2352,736,98426,98426
2353,704,98462,98462
2354,736,98498,98498
2355,736,98534,98534
2356,736,98570,98570
2357,736,98606,98606
2358,736,98642,98642
2359,736,98678,98678
2360,736,98714,98714
2361,768,98750,98750
2362,736,98786,98786
2363,704,98822,98822
2364,736,98858,98858
2365,704,98894,98894
2366,704,98930,98930
2367,736,98966,98966
2368,768,99002,99002
2369,736,99038,99038
2370,736,99074,99074
2371,736,99110,99110
2372,704,99146,99146
2373,736,99182,99182
2374,736,99218,99218
2375,768,99254,99254
2376,736,99290,99290
2377,736,99326,99326
2378,736,99362,99362
2379,736,99398,99398
2380,768,99434,99434
2381,736,99470,99470
2382,768,99506,99506
2383,736,99542,99542
2384,736,99578,99578
2385,736,99614,99614
2386,768,99650,99650
2387,736,99686,99686
2388,736,99722,99722
2389,704,99758,99758
2390,768,99794,99794
2391,736,99830,99830
2392,736,99866,99866
2393,736,99902,99902
2394,704,99938,99938
2395,736,99974,99974
2396,768,100010,100010
2397,736,100046,100046
2398,736,100082,100082
2399,704,100118,100118
2400,736,100154,100154
2401,736,100190,100190
2402,704,100226,100226
2403,736,100262,100262
2404,736,100298,100298
2405,704,100334,100334
2406,704,100370,100370
2407,800,100406,100406
2408,736,100442,100442
2409,704,100478,100478
2410,736,100514,100514
2411,704,100550,100550
2412,704,100586,100586
2413,736,100622,100622
2414,736,100658,100658
2415,704,100694,100694
2416,704,100730,100730
2417,704,100766,100766
2418,704,100802,100802
2419,704,100838,100838
2420,704,100874,100874
2421,704,100910,100910
2422,736,100946,100946
2423,704,100982,100982
2424,704,101018,101018
2425,736,101054,101054
2426,704,101090,101090
2427,704,101126,101126
2428,704,101162,101162
2429,704,101198,101198
2430,672,101234,101234
2431,704,101270,101270
2432,704,101306,101306
2433,704,101342,101342
2434,704,101378,101378
2435,736,101414,101414
2436,704,101450,101450
2437,672,101486,101486
2438,704,101522,101522
2439,672,101558,101558
2440,672,101594,101594
2441,704,101630,101630
2442,704,101666,101666
2443,704,101702,101702
2444,704,101738,101738
2445,736,101774,101774
2446,704,101810,101810
2447,704,101846,101846
2448,704,101882,101882
2449,672,101918,101918
2450,704,101954,101954
2451,3910080,101990,101990
2452,704,102026,102026
2453,736,102062,102062
2454,768,102098,102098
2455,704,102134,102134
2456,768,102170,102170
2457,736,102206,102206
2458,736,102242,102242
2459,768,102278,102278
2460,736,102314,102314
2461,704,102350,102350
2462,736,102386,102386
2463,768,102422,102422
2464,736,102458,102458
2465,768,102494,102494
2466,768,102530,102530
2467,704,102566,102566
2468,768,102602,102602
2469,768,102638,102638
2470,704,102674,102674
2471,736,102710,102710
2472,704,102746,102746
2473,960,102782,102782
2474,736,102818,102818
2475,736,102854,102854
2476,736,102890,102890
2477,704,102926,102926
2478,768,102962,102962
2479,736,102998,102998
2480,704,103034,103034
2481,736,103070,103070
2482,704,103106,103106
2483,704,103142,103142
2484,800,103178,103178
2485,704,103214,103214
2486,736,103250,103250
2487,736,103286,103286
2488,704,103322,103322
2489,736,103358,103358
2490,704,103394,103394
2491,704,103430,103430
2492,704,103466,103466
2493,704,103502,103502
2494,704,103538,103538
2495,864,103574,103574
2496,736,103610,103610
2497,736,103646,103646
2498,768,103682,103682
2499,960,103718,103718
2500,864,103754,103754
2501,704,103790,103790
2502,736,103826,103826
2503,704,103862,103862
2504,704,103898,103898
2505,736,103934,103934
2506,704,103970,103970
2507,768,104006,104006
2508,736,104042,104042
2509,768,104078,104078
2510,768,104114,104114
2511,768,104150,104150
2512,704,104186,104186
2513,736,104222,104222
2514,736,104258,104258
2515,736,104294,104294
2516,736,104330,104330
2517,704,104366,104366
2518,736,104402,104402
2519,736,104438,104438
2520,704,104474,104474
2521,736,104510,104510
2522,704,104546,104546
2523,736,104582,104582
2524,736,104618,104618
2525,704,104654,104654
2526,704,104690,104690
2527,704,104726,104726
2528,704,104762,104762
2529,704,104798,104798
2530,736,104834,104834
2531,736,104870,104870
2532,704,104906,104906
2533,704,104942,104942
2534,736,104978,104978
2535,736,105014,105014
2536,704,105050,105050
2537,704,105086,105086
2538,736,105122,105122
2539,704,105158,105158
2540,704,105194,105194
2541,736,105230,105230
2542,736,105266,105266
2543,704,105302,105302
2544,704,105338,105338
2545,768,105374,105374
2546,736,105410,105410
2547,736,105446,105446
2548,832,105482,105482
2549,736,105518,105518
2550,736,105554,105554
2551,736,105590,105590
2552,704,105626,105626
2553,736,105662,105662
2554,736,105698,105698
2555,704,105734,105734
2556,736,105770,105770
2557,736,105806,105806
2558,704,105842,105842
2559,736,105878,105878
2560,896,105914,105914
2561,736,105950,105950
2562,704,105986,105986
2563,736,106022,106022
2564,800,106058,106058
2565,768,106094,106094
2566,736,106130,106130
2567,736,106166,106166
2568,704,106202,106202
2569,736,106238,106238
2570,736,106274,106274
2571,736,106310,106310
2572,736,106346,106346
2573,736,106382,106382
2574,704,106418,106418
2575,704,106454,106454
2576,736,106490,106490
2577,704,106526,106526
2578,736,106562,106562
2579,704,106598,106598
2580,736,106634,106634
2581,736,106670,106670
2582,704,106706,106706
2583,736,106742,106742
2584,736,106778,106778
2585,736,106814,106814
2586,800,106850,106850
2587,704,106886,106886
2588,704,106922,106922
2589,704,106958,106958
2590,736,106994,106994
2591,736,107030,107030
2592,704,107066,107066
2593,736,107102,107102
2594,896,107138,107138
2595,704,107174,107174
2596,736,107210,107210
2597,928,107246,107246
2598,768,107282,107282
2599,736,107318,107318
2600,704,107354,107354
2601,704,107390,107390
2602,832,107426,107426
2603,704,107462,107462
2604,736,107498,107498
2605,736,107534,107534
2606,736,107570,107570
2607,736,107606,107606
2608,800,107642,107642
2609,736,107678,107678
2610,704,107714,107714
2611,736,107750,107750
2612,704,107786,107786
2613,736,107822,107822
2614,736,107858,107858
2615,704,107894,107894
2616,704,107930,107930
2617,704,107966,107966
2618,736,108002,108002
2619,704,108038,108038
2620,736,108074,108074
2621,736,108110,108110
2622,704,108146,108146
2623,736,108182,108182
2624,768,108218,108218
2625,704,108254,108254
2626,704,108290,108290
